Created Time,Last Modified Time,Display Name,Company Name,Salutation,First Name,Last Name,Phone,Currency Code,Notes,Website,Status,Opening Balance,Exchange Rate,Bank Account Payment,Credit Limit,Customer Sub Type,Billing Attention,Billing Address,Billing Street2,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Attention,Shipping Address,Shipping Street2,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Phone,Shipping Fax,Skype Identity,Facebook,Twitter,Department,Designation,Price List,Payment Terms,Payment Terms Label,Tax Type,Last Sync Time,Owner Name,Primary Contact ID,EmailID,MobilePhone,Contact ID,Contact Name,Contact Type,Taxable,Tax Name,Tax Percentage,Contact Address ID,Source,CF.TIN Number:
2023-04-17 14:24:35,2023-05-15 16:44:43,stone  9976499/6608020,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002323004,stone  9976499/6608020,customer,true,,,3262759000002323004,user,1017753GST501 
2023-04-18 10:39:51,2023-04-18 11:00:16,FJ DESIGNS,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002329061,FJ DESIGNS,customer,true,,,3262759000002329061,user,1084467GST501
2023-04-18 11:14:09,2023-07-05 15:55:59,LAGOON OF LOVE PVT LTD,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002329367,LAGOON OF LOVE PVT LTD,customer,true,,,3262759000002329367,user,1085255GST501 
2023-04-18 16:08:50,2023-05-14 15:05:06,ALI SHAREEF Dhoadhi/Ihavandhoo A-7 7782047,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002329759,ALI SHAREEF Dhoadhi/Ihavandhoo A-7 7782047,customer,true,,,3262759000002329759,user,
2023-04-19 10:08:24,2023-04-19 12:07:34,Raiyvilla store Ga. Villingili/ P-2  Boat Rooby 9219970,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002329799,Raiyvilla store Ga. Villingili/ P-2  Boat Rooby 9219970,customer,true,,,3262759000002329799,user,
2023-04-19 10:09:33,2023-04-19 10:09:33,Raiyvilla store Ga. Villingili/ P-2  Boat Rooby 9219970,,,Raiyvilla store Ga. Villingili/ P-2  Boat Rooby 9219970,Raiyvilla store Ga. Villingili/ P-2  Boat Rooby 9219970,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,3262759000002329811,,,3262759000002329809,Raiyvilla store Ga. Villingili/ P-2  Boat Rooby 9219970,customer,true,,,3262759000002329809,user,
2023-04-19 10:10:55,2023-07-06 13:31:16,Raiyvilla store 7726026,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002329822,Raiyvilla store 7726026,customer,true,,,3262759000002329822,user,
2023-04-19 10:19:50,2023-04-19 12:06:31,SUNRISEMART,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002329932,SUNRISEMART,customer,true,,,3262759000002329932,user,
2023-04-19 10:48:26,2023-06-08 09:53:45,Saadhuna  Hithahffinivaage  765-2200  I-04 A.DH Mahibadhoo,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002332001,Saadhuna  Hithahffinivaage  765-2200  I-04 A.DH Mahibadhoo,customer,true,,,3262759000002332001,user,
2023-04-20 14:57:43,2023-04-28 17:37:30,THE SPACE,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002336406,THE SPACE,customer,true,,,3262759000002336406,user,1080260GST501
2023-04-22 10:18:25,2023-04-22 10:19:07,"KH - Arcade Island Code: B-09 Address/Atoll, Island: H.dh Nolhivaram. Contact No 1: 7794",,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002342001,"KH - Arcade Island Code: B-09 Address/Atoll, Island: H.dh Nolhivaram. Contact No 1: 7794",customer,true,,,3262759000002342001,user,
2023-04-23 13:48:30,2023-04-23 13:48:30,Avani Prowess,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002342663,Avani Prowess,customer,true,,,3262759000002342663,user,1143173
2023-04-23 14:12:48,2023-04-23 14:13:30,box ?: iDear Raa Meedhoo E-16 9711171,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002342758,box ?: iDear Raa Meedhoo E-16 9711171,customer,true,,,3262759000002342758,user,
2023-04-23 14:42:52,2023-04-23 14:43:41,Prowess Pvt Ltd,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002348040,Prowess Pvt Ltd,customer,true,,,3262759000002348040,user,1143173
2023-04-23 15:08:38,2023-04-23 15:09:18,Gridline  9669989 Bahaadharu boat / B12  Boat othee Male' North Harbor Male' thosheega,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002349001,Gridline  9669989 Bahaadharu boat / B12  Boat othee Male' North Harbor Male' thosheega,customer,true,,,3262759000002349001,user,
2023-04-25 10:22:31,2023-04-25 10:43:21,Rehendhi Villa,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002361001,Rehendhi Villa,customer,true,,,3262759000002361001,user,
2023-04-25 10:55:50,2023-04-25 14:27:32,Thinthari kinbidhoo,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002361233,Thinthari kinbidhoo,customer,true,,,3262759000002361233,user,1003546GST501
2023-04-25 16:36:53,2023-04-25 16:38:38,AD  R-1  7773965,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002366233,AD  R-1  7773965,customer,true,,,3262759000002366233,user,
2023-04-25 16:58:40,2023-05-03 13:42:13,Faga fihaara,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002368083,Faga fihaara,customer,true,,,3262759000002368083,user,1062653GST501
2023-04-25 17:58:50,2023-04-25 17:58:50,MALAS MART/B-9 HDH NOLHIVARAN 9509695,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002368292,MALAS MART/B-9 HDH NOLHIVARAN 9509695,customer,true,,,3262759000002368292,user,
2023-04-25 17:59:46,2023-06-27 11:06:07,MALAS MART/B-9,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002368302,MALAS MART/B-9,customer,true,,,3262759000002368302,user,1154318GST501
2023-04-26 10:02:59,2023-04-26 10:02:59,PERFECT PIECE,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002371001,PERFECT PIECE,customer,true,,,3262759000002371001,user,
2023-04-26 10:24:43,2023-05-03 14:15:12,PERFECT PIECE  K. MAAFUSHI,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002371071,PERFECT PIECE  K. MAAFUSHI,customer,true,,,3262759000002371071,user,
2023-04-26 10:34:27,2023-05-11 10:57:45,Ujaalaa Maldives pvt ltd,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002371099,Ujaalaa Maldives pvt ltd,customer,true,,,3262759000002371099,user,1131348GST501
2023-04-26 11:17:19,2023-05-03 14:01:03,tropic express,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002371246,tropic express,customer,true,,,3262759000002371246,user,
2023-04-26 12:00:18,2023-04-26 12:03:34,Owazan pvt ltd 9970880,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002371382,Owazan pvt ltd 9970880,customer,true,,,3262759000002371382,user,1151486GST501
2023-04-26 14:10:50,2023-04-26 14:10:50,green mist /Q4,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002379023,green mist /Q4,customer,true,,,3262759000002379023,user,1065598GST501
2023-04-26 14:20:09,2023-05-23 09:10:31,Honey berry,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002379078,Honey berry,customer,true,,,3262759000002379078,user,
2023-04-26 16:00:00,2023-05-03 14:25:28,EDEN MART,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002379433,EDEN MART,customer,true,,,3262759000002379433,user,1058914GST501
2023-04-26 17:19:49,2023-04-26 17:19:49,Feather Investment,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002382015,Feather Investment,customer,true,,,3262759000002382015,user,1094229GST501
2023-04-26 17:31:37,2023-06-07 11:32:22,Food Supply Maldives Pvt Ltd,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002382046,Food Supply Maldives Pvt Ltd,customer,true,,,3262759000002382046,user,1001814GST501
2023-04-26 18:00:38,2023-05-08 11:57:00,Honey mart,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002385137,Honey mart,customer,true,,,3262759000002385137,user,1139517GST501
2023-04-27 10:34:00,2023-04-27 10:34:00,saeed sosan mgu magoodhoo  L-4 993282/79990656,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002390035,saeed sosan mgu magoodhoo  L-4 993282/79990656,customer,true,,,3262759000002390035,user,
2023-04-27 10:36:03,2023-05-03 14:20:07,saeed Sosan mag L-4,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002390045,saeed Sosan mag L-4,customer,true,,,3262759000002390045,user,
2023-04-27 10:45:08,2023-04-27 10:45:08,Mohamed adil Dhullisaage K.kaashidhoo 9964016,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002390081,Mohamed adil Dhullisaage K.kaashidhoo 9964016,customer,true,,,3262759000002390081,user,
2023-04-27 10:45:48,2023-05-03 12:00:52,Mohamed adil Dhullisaage K.kaashidhoo 9964016,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002390091,Mohamed adil Dhullisaage K.kaashidhoo 9964016,customer,true,,,3262759000002390091,user,
2023-04-27 12:18:07,2023-04-27 12:51:26,Aasaam Plud A6,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002391001,Aasaam Plud A6,customer,true,,,3262759000002391001,user,1034920GST501
2023-04-27 16:48:19,2023-05-03 11:57:33,Quick store,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002393168,Quick store,customer,true,,,3262759000002393168,user,1009911GST501
2023-04-28 15:14:54,2023-05-03 11:40:32,Honey Blocks,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002397043,Honey Blocks,customer,true,,,3262759000002397043,user,
2023-04-28 16:08:35,2023-04-28 16:13:49,FINI MART,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002398001,FINI MART,customer,true,,,3262759000002398001,user,
2023-04-28 16:45:01,2023-04-28 16:47:07,Hammaaz number : 9824899 / Sh. NOOMARAA addres : Udhares,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002398293,Hammaaz number : 9824899 / Sh. NOOMARAA addres : Udhares,customer,true,,,3262759000002398293,user,
2023-04-28 16:48:49,2023-05-03 11:33:08,Sculpture A8,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002398381,Sculpture A8,customer,true,,,3262759000002398381,user,
2023-04-29 09:41:36,2023-05-02 18:27:39,Thavaatha Ga.maamendhoo (P3) 7860060 Ahmed Niyaz,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002401276,Thavaatha Ga.maamendhoo (P3) 7860060 Ahmed Niyaz,customer,true,,,3262759000002401276,user,
2023-04-29 09:47:08,2023-05-16 14:24:50,Thinthari kinbidhoo (N-12),,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002401314,Thinthari kinbidhoo (N-12),customer,true,,,3262759000002401314,user,
2023-04-29 10:08:34,2023-04-29 10:08:34,MENAA MART 7970032,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002401354,MENAA MART 7970032,customer,true,,,3262759000002401354,user,1065531GST502
2023-04-29 10:28:30,2023-06-15 10:07:33,Sea View Hardware,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002401415,Sea View Hardware,customer,true,,,3262759000002401415,user, 1107192GST501
2023-04-29 11:01:06,2023-05-02 18:21:43,Alivaa N-11,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,Sona Boat,,,N-11,,,,9725887,,,,,,,,0,Due on Receipt,,,,,,,3262759000002404015,Alivaa N-11,customer,true,,,3262759000002404015,user,
2023-04-29 11:36:21,2023-05-02 18:23:27,Alshin Gdh Fiyoaree Q7 jahaafa Aruvaanee igey,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002401666,Alshin Gdh Fiyoaree Q7 jahaafa Aruvaanee igey,customer,true,,,3262759000002401666,user,
2023-04-29 17:45:00,2023-07-06 10:57:04,IM CORNER-2 K-5,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002410001,IM CORNER-2 K-5,customer,true,,,3262759000002410001,user,1036247GST501
2023-04-30 09:30:50,2023-05-02 18:04:10,Adam Faisal 7793345/ dhangethi,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002410114,Adam Faisal 7793345/ dhangethi,customer,true,,,3262759000002410114,user,
2023-04-30 09:56:53,2023-05-01 09:30:02,AIMO ENTERORISES PVT LTD,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002410166,AIMO ENTERORISES PVT LTD,customer,true,,,3262759000002410166,user,1000867GST501
2023-04-30 12:12:02,2023-04-30 12:12:27,"Athif, L. Hithadhoo, O-11 -9530300, 9407334",,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002412035,"Athif, L. Hithadhoo, O-11 -9530300, 9407334",customer,true,,,3262759000002412035,user,
2023-04-30 14:30:01,2023-05-02 18:02:16,Aaruworkshop,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,Maa hoara boat  7 964040,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002412337,Aaruworkshop,customer,true,,,3262759000002412337,user,
2023-04-30 16:18:57,2023-04-30 16:20:11,Aafehi Ali. Adh. Dhidhdhoo,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,Sun ferry,"Sun ferry 
Code: i- 9
Contact number: 7955081",,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002412541,Aafehi Ali. Adh. Dhidhdhoo,customer,true,,,3262759000002412541,user,
2023-04-30 17:04:39,2023-06-04 17:34:36,MY CLINIC  7973639,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002412643,MY CLINIC  7973639,customer,true,,,3262759000002412643,user,
2023-04-30 18:51:51,2023-05-01 14:54:34,Koari,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002412679,Koari,customer,true,,,3262759000002412679,user,1010835GST502
2023-05-01 09:07:05,2023-05-02 18:01:58,cirrus Mart,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002412970,cirrus Mart,customer,true,,,3262759000002412970,user,
2023-05-01 13:55:20,2023-05-01 14:02:38,GOANBILI MART  7903066,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002417270,GOANBILI MART  7903066,customer,true,,,3262759000002417270,user,1013268GST501
2023-05-01 16:30:42,2023-06-27 11:06:14,Carnival Cafe 7317696,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002417858,Carnival Cafe 7317696,customer,true,,,3262759000002417858,user,1051806GST501
2023-05-01 16:48:43,2023-05-01 21:21:03,packing details  name :Zoona  number :9546474 island : Sh.goidhoo /C-3 addres :magumatheege  boat details name :Ulhiashi boat  number :9544940,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002417993,packing details  name :Zoona  number :9546474 island : Sh.goidhoo /C-3 addres :magumatheege  boat details name :Ulhiashi boat  number :9544940,customer,true,,,3262759000002417993,user,
2023-05-01 16:53:33,2023-05-02 18:01:06,matan g-2 9741350,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002421001,matan g-2 9741350,customer,true,,,3262759000002421001,user,
2023-05-02 09:35:43,2023-05-02 17:56:04,Koobe  E-8  7679930,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002421184,Koobe  E-8  7679930,customer,true,,,3262759000002421184,user,
2023-05-02 10:31:42,2023-05-02 10:32:16,AZ MART A6 HA.HOARAFUSHI 7793060 1066335,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002421312,AZ MART A6 HA.HOARAFUSHI 7793060 1066335,customer,true,,,3262759000002421312,user,
2023-05-02 10:41:12,2023-05-02 10:41:12,FASHALA WAVE,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002421418,FASHALA WAVE,customer,true,,,3262759000002421418,user,1114639GST501 
2023-05-02 10:53:29,2023-05-02 11:21:43,FASHALA WAVE,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002421429,FASHALA WAVE,customer,true,,,3262759000002421429,user,1114639GST501 
2023-05-02 11:46:19,2023-05-02 17:52:08,Alhan Mart S-5,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002421760,Alhan Mart S-5,customer,true,,,3262759000002421760,user,1140794GST501
2023-05-02 12:22:15,2023-05-02 14:56:20,Aafehi Ali. Adh. Dhidhdhoo Contect num: 7658573 / 7773536 Code: i- 9,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002421797,Aafehi Ali. Adh. Dhidhdhoo Contect num: 7658573 / 7773536 Code: i- 9,customer,true,,,3262759000002421797,user,
2023-05-02 16:55:52,2023-05-03 08:58:06,Marble Mart  I-04,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002424125,Marble Mart  I-04,customer,true,,,3262759000002424125,user,1115720GST501
2023-05-03 08:55:15,2023-05-04 10:16:54,BAAYO P7 9998213,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002439032,BAAYO P7 9998213,customer,true,,,3262759000002439032,user,
2023-05-03 10:52:57,2023-05-03 17:52:54,Aapoint wholseal centre,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002439424,Aapoint wholseal centre,customer,true,,,3262759000002439424,user,1010112GST501
2023-05-03 11:00:00,2023-05-03 11:24:48,FASHALA WAVE,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002439457,FASHALA WAVE,customer,true,,,3262759000002439457,user,1114639GST501
2023-05-03 13:29:14,2023-05-03 13:30:44,Dhuvaafaru Primary School,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002453001,Dhuvaafaru Primary School,customer,true,,,3262759000002453001,user,
2023-05-03 14:27:14,2023-05-03 16:12:14,GRET SOLUTIONS,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002471369,GRET SOLUTIONS,customer,true,,,3262759000002471369,user,1102450GST501
2023-05-04 09:03:00,2023-05-04 09:03:00,REDA / S-4,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002484001,REDA / S-4,customer,true,,,3262759000002484001,user,
2023-05-04 09:08:36,2023-05-28 15:15:48,best selection,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002484025,best selection,customer,true,,,3262759000002484025,user,1017718 GST501
2023-05-04 09:30:15,2023-05-04 15:30:38,Zeyvaru Plus  9931888,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002484090,Zeyvaru Plus  9931888,customer,true,,,3262759000002484090,user,024175GST501
2023-05-04 10:14:42,2023-05-04 10:15:22,"M. Snowflakes, Asaree hingun",,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002484235,"M. Snowflakes, Asaree hingun",customer,true,,,3262759000002484235,user,
2023-05-04 14:27:10,2023-06-13 09:31:40,Rakizu Mart,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002484628,Rakizu Mart,customer,true,,,3262759000002484628,user,1049803GST501
2023-05-04 15:28:46,2023-05-04 16:42:04,UFULI C-14 7933840,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002484751,UFULI C-14 7933840,customer,true,,,3262759000002484751,user,
2023-05-04 16:33:18,2023-06-29 14:25:25,Ayami Traders,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002489063,Ayami Traders,customer,true,,,3262759000002489063,user,1068920GST501
2023-05-04 17:39:11,2023-05-04 17:44:54,Zivio D-6,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002489664,Zivio D-6,customer,true,,,3262759000002489664,user,1142077GST501
2023-05-04 17:40:44,2023-05-04 17:41:27,Mooni Mart  F -13,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002489683,Mooni Mart  F -13,customer,true,,,3262759000002489683,user,
2023-05-05 14:25:35,2023-05-05 15:12:38,Azmeera Ibrahim Violetmaage F.Nilandhoo 9846008,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002494001,Azmeera Ibrahim Violetmaage F.Nilandhoo 9846008,customer,true,,,3262759000002494001,user,
2023-05-05 15:07:41,2023-06-27 11:06:26,Town corner  F.12  7853111,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002494025,Town corner  F.12  7853111,customer,true,,,3262759000002494025,user,
2023-05-05 16:59:32,2023-05-05 18:17:20,V choice  L.fonadhoo,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002494177,V choice  L.fonadhoo,customer,true,,,3262759000002494177,user,
2023-05-05 17:05:49,2023-05-05 17:17:05,Chaaloo Feyraan  7764947,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002494201,Chaaloo Feyraan  7764947,customer,true,,,3262759000002494201,user,1017301GST501
2023-05-06 09:22:14,2023-05-06 10:26:17,U.A STORE,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002498021,U.A STORE,customer,true,,,3262759000002498021,user,1003467GST501
2023-05-06 09:43:28,2023-05-06 10:25:56,Farqad k gulhi,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002498080,Farqad k gulhi,customer,true,,,3262759000002498080,user, 1074763GST501
2023-05-06 10:48:13,2023-07-25 16:36:55,LOLLO WHOLESALE,,,,,,MVR,,,Active,,,false,0.000,business,,,,,,,,,,,,,,,,,,,,,,,,,0,Due on Receipt,,,,,,,3262759000002498397,LOLLO WHOLESALE,customer,true,,,3262759000002498397,user,1133626GST501
